,Video Number,Title,Date Published,Views,Likes,Auther,Comment
5870,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Chicken Dinner,Xm4 is still the best
5871,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,CHUNGHO3,"""But this case is so stupid"" Somebody please meme that @11:50"
5872,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Christian Wulff Hansen,MKBHD are Hands down the best tech reviewer on YouTube
5873,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Jason Anderson,"I have bone conduction for the gym, the Sony WH1000XM3s for when I'm on the move, and an Audeze LCD-X when I'm at my desk. Good video."
5874,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Manav Gajera,"With experience of sony XM4, I can say that...  DO NOT BUY THESE. PLEASSEEEE! DON'T! SAVE 200 BUCKS AND GO WITH SONY WH1000XM4!"
5875,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Vincent Groenewold,"I travel, as good as they may be, the XM4’s fold in a nice protected case... to me the case is definitely where this product just falls down and I wouldn’t buy one because of it."
5876,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,A pair of steel toed boots,the airpods maxes also come with either bankruptcy or cfls (chronic flexing syndrome)
5877,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,NaiconBW,I feel like these gonna be everywhere like AirPods were soon
5878,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,dachanist,The case makes it a perfect combo for the Max-iPad crowd.
5879,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Kevin Mikulaj,Another great review. Thank you.
5880,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Double G,How does the noise cancellation and sound quality compare to the Sony XM4? Which do you prefer with their price difference?
5881,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Marian Petrides,"Do these headphones give you Dolby Atmos/5.1/7.1 sound when used with Apple TV 4K? I ask because the specs do lot list Apple TV as a supported device for spatial audio, which I thought was required for Dolby Atmos support (I.e. lack of spatial audio is why the HomePod mini doesn’t support Atmos but the OG HomePod does)."
5882,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Arkar Min San,Next up: AirPods Pro Max
5883,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Grace,"I wonder how does it compare to Bang and Olufsen. I own a pair of H9, the leather is soft and the cups hug my ears well, ANC is great too, though they are quite heavy so I only use it on flights; I use airpods pro for daily travelling."
5884,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,SEO CINDER,Hey can you try out neurophones their type of headphone
5885,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Alan Jojy,"When MKB said there is no Apple Logo, 
Apple Fan Boys : ""Lets Get Out From here"""
5886,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,corner liston,"Some clarification needed: There's zero (0) headphones with “flat” response curve. This does simply not exist— yes some are flatter than others as Morrissey once sang—but mostly the freq. response curve on headphones are anything else than flat.
Also you may give the impression that “professional” grade headphones are super expensive. They are not. This price segment started some years ago with the consumer (hifi) headphones, for instance Sennheiser HD800 coming in at a much higher price level, and a whole new price segment was invented and what we see now with headphones from $1,000 and up."
5887,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Mitul Champaneri,the way he feels about the case is exactly the way Apple as a company feels lately.
5888,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,H L,ROB: who the hell chose green
5889,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Richard Eaves,"As an Audeze owner,  heavy headphones are something i live with now. Still very curious to buy :P"
5890,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Harsh Critic,I’m gonna buy them soon. Sooooon
5891,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Sanjay Menon,7:41 his employee walks in not knowing and tries so hard to duck and get out of the frame
5892,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Cell-666,"So basically Apple have moved into the very much overlooked, usually because of their price point, B&O headphones luxury brand space. They are the only manufacturer out there who have been doing nearly all this for several years. The H7 onwards, I'm currently on the H9 blow the XM4's out too the water for sound, comfort, NC, and they are all metal/leather design, steel hoop with smooth adjustment, easily replaceable cups etc etc etc. So I now have a quandary of a choice between the AirPod Max or the H95...."
5893,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Simon,I would love to see MKBHD taking his acting skills to a full feature movie 
5894,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,LightYagamiVSL,"The beats pro aren’t on ear headphones. They’re just poorly designed over ears. 
Also, $69 isn’t overpriced for ear cushions. Sennheiser pads cost the same amount.
Apple headphones are fucking trash"
5895,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Tabraiz Hassan,"Watch other companies release metal wireless headphones with greater price in 2021. Then, we'll have all these headphones  starting at 1000$ Same like smartphones️"
5896,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Robert Ionescu,Tbh: They don't keep up with the Sony
5897,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Steve,"9:49 lol, a pair of AirPods max has never and will never go on a bus."
5898,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Anirudh Navalgund,"Ironically, everyone is appreciating and boasting the Sony XM4s more than the Apple AirPods Max in the AirPods Max reviews itself.
Sony is being benefited unknowingly by Apple....."
5899,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Tabraiz Hassan,"Marques didn't even mention about whether or not it is convenient switching between different devices which he criticised for not having that feature, either xm3s or surface headphones(i dont remember clearly, but surely he did one of them)"
5900,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Milan Meiland,Could you use the lighting to 3.5mm adapter to plug in an aux cable?
5901,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Paul Van Eede,"I love that ""But this case is so stupid!"" "
5902,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,J. Blaze,Anyone know what kind of hoodie Marques is wearing?
5903,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Nathan McCarthy,11:51 had me in tears !!! Literally LOL !!! Another great video Marques !! :)
5904,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Cutz McOnions,"Lets be real none of this ""high quality build"" is new. This entire vid is just marquis trying hard to look for something positive for this headphones."
5905,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Prathmesh Dubey,Apple : Makes ugly and over priced headphonesMkbhd : luxury
5906,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Reggie Vdz,"I don't know if you've heard of them, but I have a pair of Master & Dynamics MW65, noise cancelling bluetooth headphones, which are also made of metal, and they sound great :)
And they're only 245 grams"
5907,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Kiralium,"Sounds as you were suggesting that music production headphones are bad for music listening. They are the best, they let you hear what is really going on. Consumer solution is usually bassy nonsense for pop."
5908,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Ana Lias,Are those not the closed back Senns that you called opened back?
5909,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Adam R.,Hey Marques! You can make your own MKBHD Airpods Max Case with your logo on it. That would be awesome. 
5910,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,DanboDroid,USD$785 in Indonesia ... half of an iPhone 12 Pro Max...
5911,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,小笼包,I have never heard you saying the word hate that many times before 
5912,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Bhawaansh Varma,MKBHD intros will always be a class apart
5913,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,juliangst,I would get those but I already have a bunch of audiophile headphones with portable amps so AirPods might not give me a much better experience
5914,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,FORCA CHAPE,I recently bought a pair of $90 wireless headphones but i can’t get the microphone to work with my iphone what can i do can anyone help.
5915,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Jonathan Lecuyer,"I mean, end of the day it's for a specific demand. You want most of the great features for a lower price: Airpod Pro (noise cancelling; Spacial Audio & water/sweat resistant...)"
5916,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Shin Kim,Naw I'd rather buy a pixel 5 with this money
5917,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,hung pcao,“They all done plastic headphone” ....... listening with my momentum 3.
5918,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Callum Evans,I’m still gonna rock the Sony’s. They look nicer in my opinion and are like half the price.
5919,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Abdelhakim K,"Best intro ever made!! Noise cancelling by removing people, I was like wuuuuuut!!"
5920,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Ivan Agoes,Is wireless charging in the pipeline for these types of headphones?Can you listen through the lightning cable?
5921,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Mounir Dhahri,8 years later and Mkbhd still likes beats 
5922,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,clartavious mosley,Gets free $550 headphones complains about color of the free pair he received
5923,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,John Ferreira,Apple should add an update that lets you map a long press on the digital crown to powering off the headphones
5924,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,wumingkkk,Airpods? Should be called AirHead.
5925,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Prod. Royall,Disappointed they aren’t called airphones
5926,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Albert Mosca,For that intro you deserve all the subscribers you got
5927,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Marcin Adamowicz,People usually complain when Apple makes something innovative and when they lunch it people love it after a while. This wont be the CASE this time. I hate it!
5928,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,ZIMPOLE,The intro should be Apple ad
5929,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,khandava_burns,"Thanks for the exhaustive review, Marques!"
5930,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,RJ Valle,Ahahaah the case looks like a purse! That's embarrassing!
5931,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Franklin Lv,You worked too hard to try to put them in a “nice” category. It sound like they are not that goood for a $500+ headphones. Thanks
5932,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Ryan Payne,"I know its part of you're job as a well respected reviewer, which I'm sure has a lot more to it than we mortals understand, but I feel like more and more, reviewers, yourself included, are trying as much as possible to be ""balanced"" and ""pandering"" . I understand Apple's followers and what they're will to put up with ""because apple"" but you must know these are not it. They're too expensive, you don't gain anything (major) over the likes of the Sony's. Why does it feel like ya'll aren't allowed or are afraid to say yes or no anymore. People seek out reviews to gain an insight on what they're spending their hard earned money on and a lot of reviews now don't give you much more than ""maybe but don't hold me to that"""
5933,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,RustyNotesTV,"You've never tried Bang & Olufsens high end headphones I can tell. They are made of metal, have removable cups and have a better sound profile than the Apple ones."
5934,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,BG,"Mhe... there are loads of headphones with metal cups - FOSTEX TH900, Audio-Technica ATH-MSR7, Beyerdynamic DT1350 etc"
5935,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Benjamin Amegatsey,The intro is sick I had to watch it twice.
5936,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Donquixote Doflamingo,So these headphones cost over $500 yet don't support LDAC? What a shame.
5937,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,asimo,Back to the drawing board Apple.
5938,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Sergey Les Alterman Milansky,"Marshall Monitor headphones used the magnet replacements many years ago, bro. It's kinda good old idea I like, and many Marshall's headphones had this feature on the market"
5939,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Kerem Şahin,"With Bose NCH 700 being the only other mainstream metal body over ear headphone why was it not mentioned? Or, did I miss it? It felt like it was avoided."
5940,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Ebraheem A,I watched many reviews so far all of them apple fans this review is honest thank you very much for helping me to not bye this product 
5941,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Aljosa Sologub,"How long the battery will last? Wired headphones work even after a few decades, but AirPods lose battery capacity in just two or three years dramatically."
5942,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Sad Sponge,What’s next? AirPods Limited Edition Legend Feature 11N(0) Extreme Pro Magma Exclusive Color?
5943,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Daniel lugvy,Tour videos are always just amazing
5944,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Saul Montenegro,naw that case stopped any chance of me buying them.
5945,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Vishwa Shah,"Mrwhosetheboss : No intros
MKBHD : Sick Intros!
That's what we need,  either now show or great show ; no in between!"
5946,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Insaneous,"Quick question, how they can last many years of use if lithium batteries degrade after 2-3 significantly? Why create removable cushions in the first place"
5947,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Tobias Dencker,"Now we just need you to compare them to Bang & Olufsens H9 3rd gen headphones, and then we'll see if they're worth it!"
5948,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,NoFaceNoCase_Ace,Did he say there's no power off?
5949,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Max Gonzalez,I wonder when their premium case is going to be announced
5950,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Ammar Dewata,Sony is cheaper and sounds way better.. And sony doesnt let you bring you headphone around in a mini bra
5951,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Remy Gudas,"4:53 they squeeze your head a lot, unless your head is shaped like this— which it’s not.
Snoke: am I a joke to you?"
5952,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Arooziya Fiyaz,That's funny to see all of them disappear when Marques turns on the headphones like Thanos's snap. 
5953,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Alex Dickgiesser,"Epic Intro, like always, expert Level 1000"
5954,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Cohli5,I wonder how much money he’s spent
5955,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Dominic,"Space gray for me! Well done, Apple, again!"
5956,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Pariwesh Shrestha,Idc about airpods but the intro is really something
5957,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,A M,"8:22 ""probably open back"" shows the closed back HD820"
5958,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Muhammad Syafiee,I love Marques' unhinged review on the case.
5959,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Alex P,I was intrigued by the ease of use but I’m not going to drop $550 for a wireless pair when I got a FiiO Q5s and Sennheiser 58X
5960,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Cheetahead,I don’t think I’ve seen Marques hate something as much as the AirPods max case
5961,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Otimo,That case really feels Gen1 Ill wait for Gen2 so they can fix the case bra issue lol
5962,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Dragon Father,Better off sticking wit AirPod pros
5963,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Siddharth Kandhway,Intros are getting better and better!!! Wow
5964,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Alec Olguin,INTRO S LOOKIN CLEANNN
5965,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,QuartzOfCourse,"“Open back” shows a hd820. Marques, try some good headphones for a change."
5966,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,keirh2010,"Beautiful intro, and I spot all that Peter McKinnon pirate memorabilia, very nice top down shot, as per usual "
5967,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Prakhar Kapoor,"Looks good, I will try to sell my ear drum to get this!"
5968,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Video Superhero,What workspace is this? Way better than wework
5969,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Baldr Odinsson,I guess the real question is are they worth it for you personally? That's a question everyone has to find out for themselves.
5970,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Jasmine Townson,"Honestly, I think they look REALLY ugly. But I like this video anyway."
5971,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,camm,I’m watching somebody listen to something. Not knowing how that something sounds.
5972,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,anish vinju,"Xm3 is great , listening on it right now."
5973,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,WabaWaba Aerials,"I love the "" I hate "" part lmao. Thanks for your opinions ,awesome review and yeah I won't be buying these....duece"
5974,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Tuan Le,My AirPods Pro is just fine. Pass thx
5975,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Stephen S.,I think I’ll buy a pair in a few months. I have a small collection of high end cans and I love the Apple ecosystem. That damn case is so ugly though....
5976,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Robert L,The sports bra case is ugly as sin and cheap. It takes so much away from the good looks of the headphones lol
5977,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,mahesh gudisa,I want to buy this but my bank balance is laughing out loud at time
5978,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,tommoex,"Marques saying this case is so stupid had me laughing, that summed up his rant about them perfectly"
5979,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Nihal Salim,"Broooo, your intros are getting better and better. I'm glad I subbed."
5980,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Gandohar Vakaryan,"So to sum up:
- these Headphones are almoste twice as expensive as for example Bose 700 or Sonys XM4
- offer no real benefits over its competetitors
- are even restricted by features being locked to Apples ecosystem "
5981,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Z3ON,Best MKBHD intro yet
5982,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Will Beebe,What's the intro music you used?
5983,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,mafussa,"""But this case is so stupid"" the way he said it is so funny "
5984,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Syam Suresh,SAYS NOT AN AUDIOPHILE....basically explains everything 
5985,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,King,Marques trying to sound positive about these because he don’t want Apple to stop sending him free stuff lol
5986,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Joe Thompson,"Why don't you include B&O headphones in your comparison, they are metal, a similar price and probably far better in terms of build and sound quality"
5987,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Tyler Schmidt,"It's weird that this channel seems to completely ignore the fact that Bose QC35 exist.  They're aluminum, they're lighter than these, over ear, both Alexa and google assistant enabled, come with the Aux cord in the box, have a better case, customizable equalizer/noise canceling, etc. all for $269.  Much better than Sony's headphones IMO"
5988,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Ryan Lennox-Bradley,When you know how to do those intro effects but are too lazy for your own YT videos
5989,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,djneo92nl,Wish you compared them to B&o H9’s. Or h95. Also metal. And very luxurious
5990,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,kyleehyo,0:46 That’s some big ass cheese grater
5991,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Adderall,"8:22 ""probably open back"" proceeds to show closed back headphones"
5992,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,paul barton,"I feel like all the reviews have missed Bang & Olufsen. Their H95 are high end but not reference, metal and leather, heavy-ish and cost £700 so are actually more expensive. That's the market they're going for - where £550 doesn't sound expensive at all. Actually, are B&O in the States?"
5993,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Decitronic,"The case is a deal breaker, doesn't matter how good the rest of it is. Pure Apple ignorance, and the worst part is that these will do great regardless."
5994,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Daliso Phiri,"10:40

How to turn a Jedi to the Dark Side..."
5995,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Chan Roberto,"If it is used for gaming , how's the latency though"
5996,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,UnfoldedPerson,Basically just buy if you just have the money to get it
5997,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Carlos Correia,"""This case is so Stupid!"" KKKKKKKK"
5998,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,HeyNickMay,"Bro, you’re in a different world if you think any of that is gonna make it worth $550 to a normal middle class consumer."
5999,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Alexander Rodriguez,Why couldn't they just have a sensor to know when it's on or off like the XM4s...? That case is dreadful.
6000,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Shaffan Mumtaz,Marques was just not having it with the case and he chose violence. Lol
6001,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,koipen,"ngl even if I got these for free, I'd still stick to my XM3 - any minor SQ gains would be offset by the horrible UX of whatever that case portends to be"
6002,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,H P,They look extremely ugly and price tag is also eye watering. Sony 1000 xm4 is clear winner.
6003,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Skye Roy,"Find where the magnet is that shuts them off, then get a little magnet and wrap it in microfiber and throw the magnet on that spot when you want to turn them off. I can't imagine Apple put the magnet in both cups to where that flap absolutely has to ""interact,"" if you will, with both in order to turn off the headphones."
6004,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Travis,Bowers & Wilkins were doing metal for over ear.
6005,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Geeyow,10:40 reminded me of the movie 10 Things I Hate About You 
6006,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Bass Edd,Watching this with my $30 over the ear headphones which I am completely contented with
6007,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Javier Moreno S,what do you think would have been the correct price to really be an impressive purchase?
6008,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,SY,"the ""stupid case"" is like bra Lol"
6009,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Matěj Marčišovský,Are these still using AAC (256 kbit/s?) as an audio codec for wireless connection? If so it is kinda disappointing and I wouldn't call that as a luxury listening.
6010,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,DOOM211000,The ear cups are not overpriced at all. What are you talking about? Everything they sell is overpriced.
6011,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Kimberly Holyk,"Me : what is heavy on both head and pocket.My friend : don’t know.
Me : it’s the new AirPods max idiot."
6012,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Secret Agent,"There he goes again with his Techcember   for anyone who’s interested; there’s a guy on twitter who compiled a calendar of Marques’s known tech months, Techcember might be a new one ️"
6013,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Jesus B,"One thing that annoys me about most tech reviewers is that they ignore the underdog. Vmoda has been making premium, highly customizable, and durable headphones for years; they are also cheaper than the Airpods Max. UrAvgConsumer has reviewed Vmoda headphones before. Step out of the box once in a while and take a chance Marques. Your production quality keeps me coming back to your channel but your content has become too cookie-cutter recently (coming from an old subscriber)."
6014,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Stepan Konecny,Does anybody know where is the place at 5:25 ? Thanks!
6015,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Oli M,with your iphone you can assign the toggle button on the headphone to turn them offno need to put them in the case FYI
6016,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Lars Rye Jeppesen,I'd get these the LIGHTNING-port? really? that's so dumb lmao .. usb-c or bust
6017,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,xAA7,"People who wear this think they’re flexing but in reality I just think they are idiots 
I like Apple but this product is for the sheep"
6018,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,ErikNorth,11:51 favourite moment of 2020 ^^
6019,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Stephen McVicker,Never mind the product. Look at that flex with all the PS5 boxes :D
6020,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,SpacedogDDD,"From the person that said that the HD820 was great and he likes how this sound, I know the Apple headphones is a dud."
6021,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Alfie Pascoe,People are going to figure out how to chop up the case and make it into an actual good case
6022,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Mark Strong,Who’s listening with AirPods max?
6023,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Definitely Not HorizonTea,I see Marques up his humour game in this video. Got a laugh here and there
6024,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Senor Grav,This more is than a whole ps5
6025,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Honorary Reich,How the f*ck you gonna try and flex on us with PS5s?!
6026,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Jay Vee,"So really good headphones but are they $550 good? No, not based on your review. Looks like the Sony's are still the ones to beat. Sick intro though!"
6027,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Saaransh Shergill,Okay! Now I'm heading towards TechRax and see these beautiful pair go bOOM!!
6028,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Eadmond Dai,High quality spotify music? What the heck?
6029,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Chris Beaty,"These are not worth the money, but the convenience is likely worth it for normal consumers. There are comparable headphones on Drop in both wireless and traditional wired models that will win out at cheaper cost... BUT they do require some fiddling with, and better sources. If you go wired, you can get an dac/amp and headphones that will beat the apple headphones sound quality. But that is really for a different market. I still think these things are $150 too high in the current market. But these are a no nonsense option for Apple music lovers that don't want to jump into the HiFi world."
6030,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Duane,Why do they look like earmuffs that construction workers use?
6031,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,GrammyMusic,"11:53 Marques sounded like Doug Marcaida. ""It will keeel"""
6032,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,The Deviant Developer IDW Podcast,"For the same price:
Drop Sennheiser 58X open back: $150Audioquest Cobalt: $300
Qobuz Hi Def: $15/month"
6033,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,DevineGamingTV,"That case and having to use it to put them into low power mode alone is enough to make me not even consider them. Having a sort of classic iPhone mute buttom to turn them off would be a better choice in this case, pun intended!"
6034,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Bruno,10:20 The mic quality sounds so bad compared to the rest of the video
6035,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,GMT,I'd love to see ZHC customize this
